customer_id,first_name,last_name,gender,birth_year,customer_segment,kyc_status,signup_date,acquisition_channel,home_governorate,home_city
C000261,Ziad,Fouad,Male,1997,Youth,Verified,2023-10-27,Organic,New Valley,Kharga
C000262,Peter,Abdelrahman,Male,1985,Mass,Verified,2024-09-05,Agent Network,Giza,Dokki
C000263,Fady,Gaber,Male,2001,Youth,Verified,2023-06-17,Organic,Cairo,Downtown
C000264,Esraa,Abdelaziz,Female,1979,Mass,Verified,2023-06-29,Paid Social,Giza,Faisal - Central
C000265,Nancy,Kamal,Female,1985,Mass,Verified,2025-06-29,Organic,Cairo,Downtown - Central
C000266,Mostafa,Abdelrahman,Male,1989,Mass,Verified,2022-03-07,Paid Social,Beni Suef,Beni Suef - Central
C000267,Tarek,Farag,Male,1971,Affluent,Pending Review,2023-12-24,Organic,Qalyubia,Qalyub
C000268,Ibrahim,Farag,Male,1998,Mass,Verified,2024-10-20,Referral,Damietta,Faraskour - Central
C000269,Fady,Abdelrahman,Male,1993,Mass,Verified,2024-02-17,Merchant Referral,Sharqia,Belbeis - Central
C000270,Mina,Salah,Male,1990,Mass,Verified,2025-02-04,Paid Social,Cairo,Shubra - Central
C000271,Karim,Nassar,Male,1970,Affluent,Verified,2023-01-19,Referral,Damietta,Faraskour
C000272,Nancy,Farag,Female,1994,Mass,Verified,2025-11-21,Referral,Cairo,Ain Shams - Central
C000273,Hager,Farag,Female,1988,Mass,Verified,2024-12-22,Organic,Giza,Dokki - Central
C000274,Farah,Ali,Female,1993,Mass,Verified,2023-01-26,Referral,Luxor,Esna
C000275,Aya,Ali,Female,1980,Mass,Verified,2024-10-18,Referral,Qalyubia,Shubra El Kheima - Central
C000276,Peter,Farag,Male,1998,Youth,Verified,2024-04-08,Paid Social,Cairo,Heliopolis - Central
C000277,Farah,Abdelaziz,Female,2002,Youth,Verified,2023-04-13,Paid Social,Dakahlia,Belqas - Central
C000278,Sherif,Nassar,Male,2001,Youth,Verified,2023-09-21,Paid Social,Cairo,New Cairo
C000279,Yasmin,Shawky,Female,1977,Mass,Verified,2022-05-23,Referral,Alexandria,Agami - Central
C000280,Mina,Rizk,Male,2007,Youth,Verified,2023-03-28,Corporate Campaign,Gharbia,Kafr El Zayat
C000281,Karim,Kamal,Male,2002,Youth,Verified,2023-11-09,Referral,Gharbia,El Mahalla El Kubra
C000282,Nada,Samir,Female,2001,Mass,Verified,2024-02-21,Referral,Cairo,Downtown
C000283,Salma,Mahmoud,Female,1979,Mass,Verified,2022-01-15,Agent Network,Alexandria,Smouha - Central
C000284,Esraa,Hassan,Female,1979,Mass,Verified,2024-01-24,Organic,Sharqia,Abu Hammad - Central
C000285,Salma,Gaber,Female,1995,Mass,Verified,2022-10-09,Corporate Campaign,Cairo,Mokattam - Central
C000286,Maya,Eid,Female,2007,Youth,Verified,2023-05-18,Organic,Alexandria,Borg El Arab
C000287,Mona,Mahmoud,Female,1980,Mass,Verified,2022-07-04,Paid Social,Monufia,Ashmoun - Central
C000288,Amr,Mahmoud,Male,1993,Mass,Verified,2023-03-13,Merchant Referral,Alexandria,Borg El Arab
C000289,Heba,Helmy,Female,1992,Mass,Verified,2024-03-04,Paid Social,Cairo,Nasr City - Central
C000290,Khaled,Mansour,Male,1996,Mass,Verified,2023-07-27,Corporate Campaign,Alexandria,Sidi Gaber
C000291,Ibrahim,Eid,Male,2000,Youth,Verified,2022-03-26,Agent Network,Red Sea,Safaga
C000292,Esraa,Saad,Female,1991,Mass,Verified,2023-04-09,Organic,Port Said,Port Fouad - Central
C000293,Heba,Ashraf,Female,1998,Youth,Verified,2022-01-22,Organic,Dakahlia,Aga - Central
C000294,Reem,Kamal,Female,1996,Youth,Verified,2023-05-20,Agent Network,Alexandria,Stanley
C000295,Ali,Ali,Male,1997,Mass,Verified,2024-02-05,Corporate Campaign,Giza,Mohandessin - Central
C000296,Hager,Eid,Female,2006,Youth,Verified,2022-10-29,Paid Social,Kafr El Sheikh,Desouk - Central
C000297,Nour,Salah,Female,1994,Mass,Verified,2024-08-11,Organic,Alexandria,Borg El Arab
C000298,Dina,Nassar,Female,1983,Mass,Verified,2025-06-12,Organic,Sohag,Sohag
C000299,Karim,Abdelaziz,Male,1979,Mass,Verified,2023-09-19,Referral,Giza,Sheikh Zayed - Central
C000300,Sherif,Mostafa,Male,1994,Mass,Verified,2025-04-05,Corporate Campaign,Alexandria,Sidi Gaber - Central
C000301,Tarek,Sayed,Male,1992,Mass,Verified,2023-05-20,Organic,Assiut,Assiut
C000302,Yassin,Ali,Male,1985,Affluent,Verified,2025-11-06,Organic,Cairo,New Cairo - Central
C000303,Ibrahim,Soliman,Male,1975,Microbusiness,Verified,2024-10-14,Merchant Referral,Qalyubia,Shubra El Kheima - Central
C000304,Peter,Saad,Male,1977,Affluent,Verified,2024-04-04,Agent Network,Gharbia,Kafr El Zayat
C000305,Nour,Kamal,Female,1999,Youth,Verified,2023-03-10,Organic,Cairo,Ain Shams - Central
C000306,Sherif,Gaber,Male,1995,Mass,Verified,2023-04-12,Organic,Gharbia,Tanta
C000307,Rana,Samir,Female,1991,Affluent,Verified,2024-02-21,Organic,Port Said,Port Said - Central
C000308,Rania,Shawky,Female,1998,Mass,Verified,2025-02-11,Organic,Cairo,Mokattam - Central
C000309,Nour,Ahmed,Female,1998,Youth,Verified,2023-04-30,Agent Network,Giza,Dokki
C000310,Heba,Rizk,Female,2001,Mass,Verified,2023-11-07,Merchant Referral,Suez,Suez - Central
C000311,Khaled,Mahmoud,Male,2001,Mass,Verified,2024-03-12,Organic,Sharqia,10th of Ramadan
C000312,Salma,Sayed,Female,1975,Mass,Restricted,2025-12-07,Organic,Cairo,Nasr City
C000313,Salma,Mostafa,Female,2002,Youth,Verified,2022-02-24,Referral,Gharbia,El Mahalla El Kubra - Central
C000314,Mostafa,Hassan,Male,1997,Youth,Verified,2024-08-16,Paid Social,Assiut,New Assiut - Central
C000315,Tarek,Farag,Male,1999,Youth,Verified,2023-03-15,Paid Social,Giza,6th of October - Central
C000316,Amr,Mansour,Male,2002,Youth,Verified,2024-03-16,Referral,Luxor,Armant
C000317,Fady,Abdelrahman,Male,1996,Youth,Verified,2023-10-30,Referral,Alexandria,Borg El Arab
C000318,Mostafa,Sayed,Male,1992,Microbusiness,Verified,2022-01-08,Organic,Qena,Nag Hammadi
C000319,Hassan,Mostafa,Male,1970,Affluent,Verified,2024-12-15,Organic,Cairo,Heliopolis - Central
C000320,Ali,Shawky,Male,1979,Affluent,Verified,2026-03-22,Merchant Referral,Cairo,New Cairo - Central
C000321,Heba,Hassan,Female,2001,Mass,Verified,2024-09-25,Organic,Qalyubia,Qalyub
C000322,Mina,Fouad,Male,1975,Affluent,Verified,2025-01-21,Organic,Alexandria,Sidi Gaber - Central
C000323,Ibrahim,Hassan,Male,1993,Mass,Verified,2022-01-04,Paid Social,Cairo,Heliopolis - Central
C000324,Menna,Kamal,Female,1989,Mass,Pending Review,2024-12-08,Paid Social,Cairo,Shubra - Central
C000325,Reem,Shawky,Female,1980,Mass,Verified,2023-02-24,Organic,Cairo,Downtown - Central
C000326,Omar,Gaber,Male,1972,Affluent,Verified,2023-03-23,Corporate Campaign,Beheira,Kafr El Dawwar - Central
C000327,Tarek,Samir,Male,1990,Affluent,Verified,2022-03-27,Unknown,Minya,Beni Mazar
C000328,Mina,Ibrahim,Male,2000,Youth,Verified,2025-10-23,Referral,Gharbia,Kafr El Zayat
C000329,Mahmoud,Shawky,Male,2001,Mass,Verified,2022-03-02,Organic,Dakahlia,Mansoura - Central
C000330,Youssef,Ashraf,Male,1981,Mass,Verified,2024-06-07,Referral,Giza,Imbaba - Central
C000331,Mostafa,Shawky,Male,1997,Youth,Pending Review,2023-07-21,Paid Social,Suez,Suez - Central
C000332,Dina,Saad,Female,2006,Youth,Verified,2023-08-06,Organic,Sohag,Tahta
C000333,Mina,Ahmed,Male,2001,Mass,Verified,2022-03-19,Organic,Cairo,Nasr City
C000334,Mahmoud,Eid,Male,1983,Mass,Verified,2023-10-10,Paid Social,Beni Suef,Nasser
C000335,Maya,Hassan,Female,1997,Youth,Verified,2025-04-28,Paid Social,Giza,Sheikh Zayed - Central
C000336,Youssef,Salah,Male,1985,Affluent,Verified,2024-01-10,Organic,Giza,Imbaba - Central
C000337,Youssef,Ashraf,Male,2001,Youth,Verified,2025-12-12,Merchant Referral,Giza,Dokki
C000338,Fady,Ibrahim,Male,1999,Youth,Verified,2025-08-01,Organic,Alexandria,Miami - Central
C000339,Mahmoud,Rizk,Male,1979,Affluent,Verified,2025-06-20,Merchant Referral,Giza,Haram
C000340,Reem,Gaber,Female,1974,Affluent,Verified,2025-07-02,Corporate Campaign,Alexandria,Miami
C000341,Khaled,Shawky,Male,1978,Mass,Verified,2024-10-25,Referral,Giza,Imbaba
C000342,Esraa,Shawky,Female,1977,Mass,Verified,2022-02-16,Paid Social,Gharbia,Zefta
C000343,Hassan,Mansour,Male,1985,Mass,Verified,2024-12-16,Corporate Campaign,Luxor,Esna
C000344,Mohamed,Abdelaziz,Male,1974,Affluent,Verified,2022-04-07,Organic,Alexandria,Agami
C000345,Hassan,Ahmed,Male,1995,Affluent,Verified,2023-11-02,Organic,Giza,Sheikh Zayed
C000346,Karim,Eid,Male,1977,Mass,Verified,2023-06-21,Referral,Minya,Mallawi
C000347,Nancy,Eid,Female,1987,Mass,Verified,2023-02-02,Referral,Red Sea,Marsa Alam
C000348,Peter,Kamal,Male,1982,Affluent,Verified,2023-04-27,Organic,Cairo,Ain Shams - Central
C000349,Nancy,Abdelaziz,Female,1976,Microbusiness,Verified,2025-01-04,Paid Social,Sharqia,Belbeis
C000350,Ibrahim,Mostafa,Male,1998,Mass,Verified,2026-01-07,Agent Network,Giza,Sheikh Zayed - Central
C000351,Fady,Gaber,Male,1980,Affluent,Verified,2023-06-11,Organic,Cairo,Downtown
C000352,Yassin,Ibrahim,Male,1971,Microbusiness,Verified,2024-07-17,Merchant Referral,Giza,6th of October
C000353,Jana,Abdelaziz,Female,2003,Youth,Verified,2022-04-14,Organic,Beheira,Kafr El Dawwar - Central
C000354,Farah,Helmy,Female,1984,Mass,Verified,2025-10-02,Paid Social,New Valley,Dakhla
C000355,Maya,Mostafa,Female,1987,Mass,Verified,2024-11-22,Organic,Giza,Haram
C000356,Salma,Abdelaziz,Female,1988,Mass,Verified,2025-09-24,Organic,Giza,6th of October
C000357,Hassan,Fathy,Male,1982,Mass,Verified,2024-08-22,Organic,Assiut,Manfalut - Central
C000358,Hager,Ashraf,Female,1992,Mass,Verified,2023-10-20,Referral,Minya,Mallawi
C000359,Ibrahim,Helmy,Male,1979,Mass,Verified,2023-02-08,Paid Social,Cairo,Shubra - Central
C000360,Tarek,Soliman,Male,1986,Mass,Verified,2022-11-27,Organic,Giza,Dokki
C000361,Hassan,Rizk,Male,2002,Youth,Verified,2022-06-20,Paid Social,Cairo,Mokattam
C000362,Nancy,Abdelrahman,Female,2002,Youth,Verified,2024-03-12,Agent Network,Alexandria,Smouha
C000363,Ahmed,Mostafa,Male,1998,Youth,Verified,2026-04-23,Referral,Giza,Haram - Central
C000364,Omar,Eid,Male,1980,Mass,Verified,2024-09-11,Paid Social,Dakahlia,Belqas
C000365,Mina,Eid,Male,1978,Affluent,Verified,2022-06-19,Organic,Cairo,Shubra - Central
C000366,Mostafa,Helmy,Male,1985,Mass,Verified,2022-11-27,Organic,Monufia,Shebin El Kom
C000367,Ali,Sayed,Male,2001,Youth,Verified,2023-01-25,Paid Social,Gharbia,El Mahalla El Kubra
C000368,Yassin,Rizk,Male,1997,Youth,Pending Review,2025-10-17,Merchant Referral,Monufia,Shebin El Kom - Central
C000369,Peter,Saad,Male,1996,Youth,Verified,2023-06-09,Organic,Cairo,Shubra
C000370,Rania,Mansour,Female,1979,Affluent,Verified,2024-10-20,Organic,Dakahlia,Mit Ghamr
C000371,Yasmin,Saad,Female,2001,Youth,Verified,2022-08-12,Organic,Cairo,Downtown
C000372,Maya,Ahmed,Female,1999,Youth,Verified,2022-09-10,Agent Network,Red Sea,Marsa Alam
C000373,Omar,Abdelaziz,Male,1977,Mass,Verified,2023-12-13,Referral,Giza,Dokki - Central
C000374,Mona,Farag,Female,1969,Affluent,Verified,2023-07-12,Organic,Giza,Haram - Central
C000375,Jana,Mansour,Female,2003,Youth,Verified,2026-01-07,Referral,Luxor,Luxor
C000376,Mina,Ibrahim,Male,1998,Mass,Verified,2023-10-04,Merchant Referral,Luxor,Esna
C000377,Hassan,Fathy,Male,1985,Mass,Verified,2023-10-28,Merchant Referral,Qalyubia,Banha - Central
C000378,Hassan,Sayed,Male,1993,Mass,Verified,2024-04-27,Referral,Giza,Imbaba - Central
C000379,Hassan,Salah,Male,1983,Mass,Verified,2022-12-04,Merchant Referral,Sharqia,Zagazig
C000380,Mohamed,Rizk,Male,1987,Mass,Restricted,2022-02-05,Agent Network,Giza,Haram - Central
C000381,Salma,Helmy,Female,1988,Mass,Verified,2023-11-09,Organic,Cairo,Mokattam - Central
C000382,Yassin,Salah,Male,1982,Affluent,Verified,2024-12-04,Organic,Cairo,Downtown - Central
C000383,Heba,Rizk,Female,1989,Mass,Verified,2026-02-27,Organic,Cairo,Nasr City
C000384,Mona,Soliman,Female,2002,Youth,Verified,2023-08-27,Organic,Minya,Samalut
C000385,Peter,Ali,Male,1997,Mass,Verified,2023-05-03,Corporate Campaign,Giza,Imbaba - Central
C000386,Aya,Gaber,Female,1977,Mass,Verified,2022-07-05,Paid Social,Qena,Qena
C000387,Rana,Gaber,Female,2004,Youth,Verified,2026-05-25,Paid Social,Alexandria,Agami
C000388,Rania,Soliman,Female,1976,Affluent,Verified,2022-12-25,Merchant Referral,Cairo,New Cairo - Central
C000389,Jana,Gaber,Female,1994,Mass,Verified,2024-10-09,Agent Network,Giza,Imbaba
C000390,Mohamed,Rizk,Male,1994,Mass,Verified,2026-01-01,Agent Network,Giza,Faisal
C000391,Ibrahim,Mahmoud,Male,1975,Mass,Verified,2022-08-03,Agent Network,Gharbia,El Mahalla El Kubra - Central
C000392,Ahmed,Farag,Male,1994,Affluent,Verified,2022-08-29,Agent Network,Giza,Faisal
C000393,Hager,Shawky,Female,2001,Mass,Verified,2023-08-17,Paid Social,Cairo,Nasr City
C000394,Aya,Sayed,Female,1986,Mass,Verified,2023-10-05,Merchant Referral,Cairo,New Cairo - Central
C000395,Peter,Nassar,Male,2000,Youth,Verified,2023-08-15,Paid Social,Cairo,Shubra
C000396,Farah,Ibrahim,Female,1976,Mass,Verified,2024-06-30,Referral,Cairo,Mokattam - Central
C000397,Nancy,Nassar,Female,1975,Mass,Verified,2023-01-17,Paid Social,Cairo,Ain Shams
C000398,Khaled,Ibrahim,Male,1989,Affluent,Verified,2024-06-19,Agent Network,Cairo,Downtown - Central
C000399,Mohamed,Salah,Male,1977,Mass,Verified,2025-03-09,Paid Social,Beheira,Damanhur
C000400,Salma,Soliman,Female,1995,Mass,Restricted,2023-05-25,Referral,Giza,Haram
C000401,Ali,Sayed,Male,1985,Mass,Verified,2022-06-20,Paid Social,Cairo,Ain Shams
C000402,Omar,Eid,Male,1998,Mass,Verified,2023-12-09,Organic,Cairo,Downtown - Central
C000403,Mahmoud,Salah,Male,2004,Youth,Verified,2024-07-08,Organic,Suez,Ain Sokhna
C000404,Hatem,Samir,Male,1996,Youth,Verified,2026-06-09,Organic,Damietta,Damietta
C000405,Omar,Samir,Male,2001,Youth,Verified,2023-10-02,Agent Network,Cairo,Mokattam - Central
C000406,Karim,Ibrahim,Male,1978,Mass,Verified,2024-01-10,Paid Social,Giza,Imbaba - Central
C000407,Omar,Shawky,Male,1987,Microbusiness,Verified,2024-04-01,Paid Social,Giza,Dokki - Central
C000408,Youssef,Sayed,Male,2000,Youth,Verified,2024-04-30,Corporate Campaign,Sharqia,Abu Hammad - Central
C000409,Omar,Ibrahim,Male,1994,Mass,Verified,2023-04-26,Merchant Referral,Qalyubia,Shubra El Kheima
C000410,Hassan,Shawky,Male,1977,Affluent,Verified,2023-11-14,Paid Social,Alexandria,Stanley - Central
C000411,Nour,Mostafa,Female,1981,Mass,Verified,2022-12-12,Paid Social,Dakahlia,Mansoura - Central
C000412,Peter,Salah,Male,2007,Youth,Verified,2022-03-17,Referral,Monufia,Sadat City
C000413,Mona,Salah,Female,1998,Mass,Verified,2025-11-14,Agent Network,Giza,Mohandessin
C000414,Rania,Ahmed,Female,2004,Youth,Verified,2023-06-29,Organic,Sharqia,Abu Hammad
C000415,Karim,Ibrahim,Male,1965,Affluent,Verified,2022-05-25,Corporate Campaign,Minya,Minya - Central
C000416,Menna,Ashraf,Female,2002,Youth,Verified,2024-05-22,Referral,Cairo,Shubra
C000417,Hager,Sayed,Female,1985,Mass,Verified,2024-10-28,Organic,Suez,Suez - Central
C000418,Rania,Mostafa,Female,1992,Mass,Verified,2024-03-19,Organic,North Sinai,Arish
C000419,Jana,Helmy,Female,1992,Mass,Verified,2024-09-05,Paid Social,Giza,Sheikh Zayed
C000420,Rania,Eid,Female,2003,Youth,Verified,2025-01-24,Organic,South Sinai,Sharm El Sheikh
C000421,Ahmed,Ibrahim,Male,1991,Mass,Verified,2022-10-30,Organic,Ismailia,Ismailia
C000422,Yasmin,Salah,Female,1993,Mass,Verified,2022-09-25,Corporate Campaign,Qalyubia,Qalyub
C000423,Mariam,Mostafa,Female,1982,Mass,Pending Review,2022-06-16,Agent Network,Cairo,Shubra
C000424,Sara,Gaber,Female,1972,Affluent,Verified,2022-05-10,Agent Network,Giza,Faisal
C000425,Nancy,Salah,Female,1974,Affluent,Verified,2024-05-22,Corporate Campaign,Dakahlia,Talkha
C000426,Mohamed,Abdelaziz,Male,1997,Mass,Verified,2022-06-17,Organic,Cairo,Ain Shams - Central
C000427,Yasmin,Ahmed,Female,1989,Mass,Restricted,2025-06-25,Organic,Giza,Dokki
C000428,Ali,Fouad,Male,1995,Mass,Verified,2026-01-20,Agent Network,Cairo,Heliopolis - Central
C000429,Ibrahim,Fouad,Male,1977,Mass,Pending Review,2022-06-16,Agent Network,Giza,Haram - Central
C000430,Mona,Kamal,Female,1994,Mass,Verified,2024-11-07,Paid Social,Giza,6th of October
C000431,Hassan,Farag,Male,1989,Mass,Verified,2025-03-30,Referral,Cairo,Mokattam - Central
C000432,Mohamed,Salah,Male,1995,Mass,Verified,2022-12-08,Organic,Qena,Nag Hammadi
C000433,Sara,Ibrahim,Female,1992,Mass,Verified,2024-04-22,Paid Social,Minya,Samalut
C000434,Yassin,Helmy,Male,2007,Youth,Verified,2022-04-01,Merchant Referral,Alexandria,Agami - Central
C000435,Sherif,Ahmed,Male,1998,Mass,Verified,2023-05-26,Paid Social,Cairo,Mokattam - Central
C000436,Jana,Helmy,Female,1997,Mass,Verified,2022-01-18,Organic,Sharqia,Minya Al Qamh - Central
C000437,Yassin,Fathy,Male,1993,Mass,Verified,2025-11-10,Referral,Suez,Ain Sokhna - Central
C000438,Rania,Salah,Female,1965,Affluent,Verified,2023-01-29,Organic,Qalyubia,Qalyub
C000439,Amr,Mansour,Male,1996,Youth,Verified,2026-01-04,Referral,Luxor,Luxor
C000440,Ahmed,Ashraf,Male,1971,Affluent,Verified,2024-03-21,Unknown,Gharbia,Kafr El Zayat
C000441,Mostafa,Farag,Male,1999,Youth,Verified,2022-02-18,Referral,Sharqia,Belbeis - Central
C000442,Youssef,Saad,Male,1999,Youth,Verified,2025-10-29,Agent Network,Minya,Samalut - Central
C000443,Ali,Saad,Male,2003,Youth,Verified,2024-05-24,Corporate Campaign,Qalyubia,Khanka
C000444,Maya,Mansour,Female,1965,Affluent,Verified,2024-12-27,Corporate Campaign,Cairo,Heliopolis
C000445,Tarek,Ashraf,Male,2006,Youth,Verified,2024-06-22,Merchant Referral,Cairo,Mokattam
C000446,Rania,Fouad,Female,1975,Mass,Verified,2022-08-29,Corporate Campaign,Qalyubia,Obour
C000447,Peter,Ashraf,Male,1997,Youth,Verified,2026-04-27,Agent Network,Cairo,Downtown
C000448,Aya,Fathy,Female,1984,Microbusiness,Verified,2023-08-23,Organic,Giza,6th of October
C000449,Yassin,Samir,Male,2001,Youth,Verified,2023-12-26,Merchant Referral,Qalyubia,Banha
C000450,Hassan,Salah,Male,2001,Youth,Verified,2023-06-20,Referral,Qalyubia,Obour - Central
C000451,Mahmoud,Helmy,Male,1974,Affluent,Verified,2024-08-17,Agent Network,Cairo,Ain Shams - Central
C000452,Hassan,Ali,Male,1995,Mass,Verified,2022-12-31,Referral,Cairo,Unknown
C000453,Ahmed,Hassan,Male,1997,Mass,Verified,2022-02-13,Organic,Suez,Suez
C000454,Yasmin,Nassar,Female,1994,Affluent,Pending Review,2025-03-20,Referral,Aswan,Aswan
C000455,Dina,Nassar,Female,1987,Mass,Verified,2024-12-30,Organic,Port Said,Port Fouad - Central
C000456,Karim,Samir,Male,1996,Youth,Verified,2024-06-18,Organic,Cairo,Heliopolis - Central
C000457,Nancy,Salah,Female,1968,Affluent,Verified,2023-10-22,Merchant Referral,Alexandria,Agami - Central
C000458,Fady,Nassar,Male,1977,Mass,Verified,2023-03-28,Agent Network,Assiut,Dairut
C000459,Hager,Hassan,Female,1997,Mass,Verified,2024-04-24,Merchant Referral,Cairo,Ain Shams
C000460,Reem,Soliman,Female,1999,Youth,Verified,2024-06-21,Agent Network,Cairo,Downtown - Central
C000461,Salma,Sayed,Female,1991,Mass,Verified,2025-08-13,Referral,Cairo,Mokattam - Central
C000462,Karim,Abdelaziz,Male,1999,Mass,Verified,2023-01-16,Organic,Minya,Mallawi
C000463,Hatem,Ahmed,Male,1999,Mass,Verified,2024-05-06,Agent Network,Alexandria,Agami
C000464,Peter,Eid,Male,2002,Youth,Verified,2023-03-29,Agent Network,Qena,Nag Hammadi
C000465,Hatem,Salah,Male,1996,Youth,Verified,2024-09-09,Referral,Sharqia,Abu Hammad - Central
C000466,Esraa,Shawky,Female,1997,Mass,Verified,2024-09-07,Agent Network,Qalyubia,Shubra El Kheima - Central
C000467,Ibrahim,Nassar,Male,1983,Mass,Verified,2024-07-07,Paid Social,Alexandria,Agami
C000468,Amr,Hassan,Male,2000,Youth,Verified,2025-06-24,Agent Network,Alexandria,Smouha
C000469,Reem,Samir,Female,1996,Youth,Verified,2025-06-02,Referral,Sharqia,Zagazig
C000470,Mostafa,Ashraf,Male,1996,Microbusiness,Verified,2026-04-21,Organic,Giza,Dokki - Central
C000471,Rana,Fathy,Female,1972,Affluent,Verified,2022-06-12,Referral,Sharqia,Belbeis - Central
C000472,Youssef,Ali,Male,1975,Mass,Verified,2023-04-01,Paid Social,Cairo,Mokattam
C000473,Youssef,Sayed,Male,1999,Mass,Verified,2022-09-26,Merchant Referral,Cairo,New Cairo
C000474,Nancy,Mahmoud,Female,2005,Youth,Verified,2024-06-21,Organic,Sohag,Sohag
C000475,Rania,Salah,Female,1990,Mass,Verified,2023-07-19,Paid Social,Sharqia,Zagazig - Central
C000476,Mina,Salah,Male,1996,Youth,Verified,2023-11-23,Merchant Referral,Cairo,Mokattam
C000477,Ahmed,Shawky,Male,2004,Youth,Restricted,2023-11-12,Organic,Giza,Faisal - Central
C000478,Esraa,Helmy,Female,2003,Youth,Verified,2022-03-23,Agent Network,Minya,Mallawi
C000479,Hager,Abdelaziz,Female,1996,Youth,Verified,2024-09-30,Organic,Cairo,Mokattam
C000480,Mohamed,Shawky,Male,1993,Mass,Pending Review,2022-05-24,Referral,Cairo,Ain Shams - Central
C000481,Farah,Mansour,Female,1993,Mass,Verified,2025-01-31,Organic,Alexandria,Borg El Arab - Central
C000482,Dina,Ibrahim,Female,1992,Affluent,Verified,2024-01-09,Referral,Cairo,Heliopolis - Central
C000483,Sara,Abdelaziz,Female,1986,Microbusiness,Verified,2022-03-26,Referral,Alexandria,Stanley
C000484,Ali,Hassan,Male,2006,Youth,Verified,2025-06-16,Referral,Cairo,Heliopolis
C000485,Fady,Abdelrahman,Male,1997,Mass,Verified,2022-03-16,Corporate Campaign,Port Said,Port Fouad - Central
C000486,Peter,Saad,Male,1977,Mass,Verified,2024-09-17,Paid Social,Cairo,Heliopolis
C000487,Peter,Soliman,Male,1993,Mass,Verified,2024-07-24,Merchant Referral,Damietta,Damietta
C000488,Heba,Sayed,Female,1987,Microbusiness,Verified,2023-11-23,Organic,Gharbia,Zefta
C000489,Amr,Shawky,Male,1992,Mass,Verified,2025-01-09,Paid Social,Giza,Haram - Central
C000490,Sherif,Kamal,Male,2001,Youth,Verified,2022-06-08,Organic,Cairo,Downtown - Central
C000491,Aya,Eid,Female,1990,Affluent,Verified,2024-06-26,Paid Social,Minya,Beni Mazar
C000492,Hager,Sayed,Female,1998,Mass,Verified,2022-05-09,Merchant Referral,Damietta,Faraskour - Central
C000493,Tarek,Mahmoud,Male,1993,Mass,Verified,2022-03-11,Merchant Referral,Sharqia,Belbeis
C000494,Youssef,Ashraf,Male,2004,Youth,Verified,2024-02-24,Referral,Alexandria,Borg El Arab
C000495,Amr,Kamal,Male,1993,Mass,Verified,2022-10-23,Referral,Ismailia,Fayed - Central
C000496,Yasmin,Mostafa,Female,1996,Mass,Verified,2022-11-23,Paid Social,Giza,Haram
